"DFILESIZE","file","filename","siteid","uploaddirectory","contenttype","containerid","cm:title","damsasp:boxSequence","damsasp:department","damsasp:library","damsasp:documentType","damsasp:extDocSource","damsasp:extDocId","damsasp:extDocVersion","damsasp:mcdfNumber","damsasp:trustNumber","damsasp:year"
372791,"GMD006297.pdf","GMD006297.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-048_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006297","1","MCDF-0137-1779","2012-048",2012
386083,"GMD006305.pdf","GMD006305.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-049_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006305","1","MCDF-0137-2117","2012-049",2012
388447,"GMD006313.pdf","GMD006313.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-050_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006313","1","MCDF-0137-2785","2012-050",2012
385956,"GMD006321.pdf","GMD006321.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-051_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006321","1","MCDF-0137-3125","2012-051",2012
416196,"GMD006329.pdf","GMD006329.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-052_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006329","1","MCDF-0137-3595","2012-052",2012
499457,"GMD006337.pdf","GMD006337.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-053_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006337","1","MCDF-0137-3861","2012-053",2012
479098,"GMD006345.pdf","GMD006345.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-054_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006345","1","MCDF-0137-4267","2012-054",2012
477693,"GMD006353.pdf","GMD006353.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-055_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006353","1","MCDF-0138-0013","2012-055",2012
518916,"GMD006361.pdf","GMD006361.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-056_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006361","1","MCDF-0138-0218","2012-056",2012
373253,"GMD006369.pdf","GMD006369.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-057_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006369","1","MCDF-0138-0540","2012-057",2012
573041,"GMD006417.pdf","GMD006417.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-058_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006417","1","MCDF-0139-0013","2012-058",2012
363382,"GMD006425.pdf","GMD006425.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-059_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006425","1","MCDF-0139-0249","2012-059",2012
399920,"GMD006433.pdf","GMD006433.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-060_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006433","1","MCDF-0139-0503","2012-060",2012
391713,"GMD006441.pdf","GMD006441.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-061_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006441","1","MCDF-0139-1313","2012-061",2012
388381,"GMD006449.pdf","GMD006449.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-062_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006449","1","MCDF-0139-2325","2012-062",2012
382085,"GMD006457.pdf","GMD006457.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-063_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006457","1","MCDF-0139-2782","2012-063",2012
453661,"GMD006465.pdf","GMD006465.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-064_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006465","1","MCDF-0139-3273","2012-064",2012
368331,"GMD006473.pdf","GMD006473.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-065_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006473","1","MCDF-0139-3631","2012-065",2012
392502,"GMD006481.pdf","GMD006481.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-066_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006481","1","MCDF-0140-0016","2012-066",2012
460063,"GMD006489.pdf","GMD006489.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-067_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006489","1","MCDF-0140-0362","2012-067",2012
392841,"GMD006497.pdf","GMD006497.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-068_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006497","1","MCDF-0140-0646","2012-068",2012
692328,"GMD006505.pdf","GMD006505.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-069_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006505","1","MCDF-0140-0927","2012-069",2012
457073,"GMD006513.pdf","GMD006513.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-070_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006513","1","MCDF-0140-1196","2012-070",2012
393204,"GMD006521.pdf","GMD006521.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-071_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006521","1","MCDF-0140-1439","2012-071",2012
388337,"GMD006529.pdf","GMD006529.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-072_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006529","1","MCDF-0140-1980","2012-072",2012
391725,"GMD006553.pdf","GMD006553.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-073_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006553","1","1","2012-073",2012
385105,"GMD006561.pdf","GMD006561.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-074_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006561","1","MCDF-0141-0536","2012-074",2012
387359,"GMD006569.pdf","GMD006569.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-075_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006569","1","MCDF-0141-1941","2012-075",2012
363352,"GMD006577.pdf","GMD006577.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-076_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006577","1","MCDF-0141-2294","2012-076",2012
405289,"GMD006585.pdf","GMD006585.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-077_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006585","1","MCDF-0141-2636","2012-077",2012
353711,"GMD006593.pdf","GMD006593.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-078_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006593","1","MCDF-0141-3529","2012-078",2012
377948,"GMD006601.pdf","GMD006601.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-079_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006601","1","MCDF-0141-3777","2012-079",2012
371905,"GMD006609.pdf","GMD006609.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-080_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006609","1","MCDF-0141-4000","2012-080",2012
384930,"GMD006617.pdf","GMD006617.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-081_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006617","1","MCDF-0141-4246","2012-081",2012
363654,"GMD006625.pdf","GMD006625.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-082_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006625","1","MCDF-0141-4719","2012-082",2012
391885,"GMD006633.pdf","GMD006633.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-083_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006633","1","MCDF-0141-5934","2012-083",2012
447159,"GMD006641.pdf","GMD006641.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-084_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006641","1","MCDF-0141-6645","2012-084",2012
423070,"GMD006649.pdf","GMD006649.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-085_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006649","1","MCDF-0141-7176","2012-085",2012
375503,"GMD006657.pdf","GMD006657.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-086_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006657","1","MCDF-0141-7422","2012-086",2012
428136,"GMD006665.pdf","GMD006665.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-087_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006665","1","MCDF-0141-7661","2012-087",2012
385271,"GMD006673.pdf","GMD006673.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-088_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006673","1","MCDF-0141-7997","2012-088",2012
390917,"GMD006681.pdf","GMD006681.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-089_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006681","1","MCDF-0141-8361","2012-089",2012
385825,"GMD006689.pdf","GMD006689.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-090_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006689","1","MCDF-0141-8588","2012-090",2012
335195,"GMD006705.pdf","GMD006705.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-091_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006705","1","MCDF-0142-0015","2012-091",2012
367288,"GMD006713.pdf","GMD006713.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-092_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006713","1","MCDF-0142-0931","2012-092",2012
362779,"GMD006721.pdf","GMD006721.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-093_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006721","1","MCDF-0142-1124","2012-093",2012
352208,"GMD006729.pdf","GMD006729.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-094_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006729","1","MCDF-0142-1846","2012-094",2012
581874,"GMD006737.pdf","GMD006737.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-095_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006737","1","MCDF-0142-3235","2012-095",2012
392463,"GMD006745.pdf","GMD006745.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-096_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006745","1","MCDF-0142-3468","2012-096",2012
396709,"GMD006753.pdf","GMD006753.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-097_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006753","1","MCDF-0142-3907","2012-097",2012
394830,"GMD006761.pdf","GMD006761.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-098_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006761","1","MCDF-0142-4276","2012-098",2012
385163,"GMD006769.pdf","GMD006769.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-099_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006769","1","MCDF-0142-5039","2012-099",2012
449070,"GMD006777.pdf","GMD006777.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-100_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006777","1","MCDF-0142-5292","2012-100",2012
372244,"GMD006785.pdf","GMD006785.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-101_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006785","1","MCDF-0142-5737","2012-101",2012
394515,"GMD006793.pdf","GMD006793.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-102_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006793","1","MCDF-0142-6075","2012-102",2012
405433,"GMD006801.pdf","GMD006801.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-103_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006801","1","MCDF-0142-7079","2012-103",2012
1442013,"GMD006809.pdf","GMD006809.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-104_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006809","1","MCDF-0142-7531","2012-104",2012
493277,"GMD006817.pdf","GMD006817.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-105_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006817","1","MCDF-0142-8865","2012-105",2012
390664,"GMD006873.pdf","GMD006873.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-106_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006873","1","MCDF-0143-0016","2012-106",2012
390608,"GMD006881.pdf","GMD006881.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-107_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006881","1","MCDF-0143-0393","2012-107",2012
691780,"GMD006889.pdf","GMD006889.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-108_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006889","1","MCDF-0143-0639","2012-108",2012
371441,"GMD006897.pdf","GMD006897.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-109_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006897","1","MCDF-0143-0924","2012-109",2012
412673,"GMD006905.pdf","GMD006905.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-110_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006905","1","MCDF-0143-1166","2012-110",2012
388293,"GMD006913.pdf","GMD006913.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-111_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006913","1","MCDF-0143-1498","2012-111",2012
448844,"GMD006921.pdf","GMD006921.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-112_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006921","1","MCDF-0143-2013","2012-112",2012
415068,"GMD006929.pdf","GMD006929.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-113_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006929","1","MCDF-0143-2369","2012-113",2012
387547,"GMD006937.pdf","GMD006937.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-114_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006937","1","MCDF-0143-3287","2012-114",2012
398096,"GMD006945.pdf","GMD006945.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-115_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006945","1","MCDF-0143-3520","2012-115",2012
412865,"GMD006953.pdf","GMD006953.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-116_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006953","1","MCDF-0143-3735","2012-116",2012
425023,"GMD006961.pdf","GMD006961.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-117_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006961","1","MCDF-0143-4375","2012-117",2012
429285,"GMD006969.pdf","GMD006969.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-118_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006969","1","MCDF-0143-4602","2012-118",2012
367074,"GMD006977.pdf","GMD006977.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-119_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006977","1","MCDF-0143-5234","2012-119",2012
695995,"GMD006985.pdf","GMD006985.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-120_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006985","1","MCDF-0143-6308","2012-120",2012
414419,"GMD006993.pdf","GMD006993.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-121_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD006993","1","MCDF-0143-6546","2012-121",2012
421577,"GMD007001.pdf","GMD007001.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-122_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007001","1","MCDF-0143-7078","2012-122",2012
421279,"GMD007009.pdf","GMD007009.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-123_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007009","1","MCDF-0143-7329","2012-123",2012
474517,"GMD007017.pdf","GMD007017.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-124_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007017","1","MCDF-0143-7594","2012-124",2012
520474,"GMD007025.pdf","GMD007025.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-125_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD007025","1","MCDF-0143-8488","2012-125",2012
459804,"GMD007033.pdf","GMD007033.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-126_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007033","1","MCDF-0143-9078","2012-126",2012
434961,"GMD007065.pdf","GMD007065.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-127_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007065","1","MCDF-0144-0016","2012-127",2012
398045,"GMD007073.pdf","GMD007073.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-128_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007073","1","MCDF-0144-0366","2012-128",2012
404505,"GMD007081.pdf","GMD007081.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-129_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD007081","1","MCDF-0144-1848","2012-129",2012
433941,"GMD007089.pdf","GMD007089.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-130_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007089","1","MCDF-0144-2147","2012-130",2012
391539,"GMD007097.pdf","GMD007097.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-131_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD007097","1","MCDF-0144-3303","2012-131",2012
770656,"GMD007105.pdf","GMD007105.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-132_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD007105","1","MCDF-0144-3514","2012-132",2012
421491,"GMD007113.pdf","GMD007113.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-133_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007113","1","MCDF-0144-3764","2012-133",2012
419444,"GMD007121.pdf","GMD007121.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-134_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007121","1","MCDF-0144-3964","2012-134",2012
485451,"GMD007129.pdf","GMD007129.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-135_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007129","1","MCDF-0144-4376","2012-135",2012
440975,"GMD007137.pdf","GMD007137.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-136_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007137","1","MCDF-0144-4846","2012-136",2012
433482,"GMD007145.pdf","GMD007145.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-137_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007145","1","MCDF-0144-5131","2012-137",2012
428447,"GMD007153.pdf","GMD007153.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-138_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD007153","1","MCDF-0144-5368","2012-138",2012
419714,"GMD007161.pdf","GMD007161.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-139_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007161","1","MCDF-0144-5786","2012-139",2012
425307,"GMD007169.pdf","GMD007169.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-140_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007169","1","MCDF-0144-6028","2012-140",2012
380512,"GMD007177.pdf","GMD007177.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-141_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007177","1","MCDF-0144-6527","2012-141",2012
416942,"GMD007185.pdf","GMD007185.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-142_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007185","1","MCDF-0144-6805","2012-142",2012
423735,"GMD007193.pdf","GMD007193.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-143_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD007193","1","MCDF-0144-8587","2012-143",2012
496014,"GMD007201.pdf","GMD007201.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-144_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007201","1","MCDF-0144-9702","2012-144",2012
390115,"GMD007281.pdf","GMD007281.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-145_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007281","1","MCDF-0145-0016","2012-145",2012
384535,"GMD007289.pdf","GMD007289.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-146_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007289","1","MCDF-0145-0326","2012-146",2012
405616,"GMD007297.pdf","GMD007297.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-147_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007297","1","MCDF-0145-0561","2012-147",2012
404464,"GMD007305.pdf","GMD007305.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-148_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007305","1","MCDF-0145-0996","2012-148",2012
422288,"GMD007313.pdf","GMD007313.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-149_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007313","1","MCDF-0145-1415","2012-149",2012
411265,"GMD007321.pdf","GMD007321.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-150_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007321","1","MCDF-0145-2422","2012-150",2012
405342,"GMD007329.pdf","GMD007329.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-151_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007329","1","MCDF-0145-2658","2012-151",2012
406950,"GMD007337.pdf","GMD007337.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-152_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007337","1","MCDF-0145-2914","2012-152",2012
396485,"GMD007345.pdf","GMD007345.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-153_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD007345","1","MCDF-0145-3158","2012-153",2012
405819,"GMD005961.pdf","GMD005961.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-C01_02_Transaction Initiation Letter","","Capital Markets","","02_Transaction Initiation Letter","","GMD005961","1","MCDF-0132-3820","2012-C01",2012
395873,"GMD006097.pdf","GMD006097.pdf","CapitalMarkets","02_Transaction Initiation Letter","CapitalMarkets","","2012-C02_02_Transaction Initiation Letter.pdf","","Capital Markets","","02_Transaction Initiation Letter","","GMD006097","1","MCDF-0134-1365","2012-C02",2012
