DFILESIZE,load,file,filename,siteid,uploaddirectory,contenttype,containerid,overwrite,majorversion,damsasp:extDocSource,damsasp:extDocId,,damsasp:extDocVersion,apm:apmNumber,apm:apmYear,apm:beginningBatesNumber,apm:endingBatesNumber,apm:startImage,apm:endImage,,remiccd:subtype,remiccd:sponsor,remiccd:dealNumber,,oipmroot:issuerName,oipmroot:issuerNumber
34561378,TRUE,dams_sample.pdf,GMD038023.pdf,omo,Workforce Innovation Team (WIT)/Ginnie Post (Newsletter)/Biweekly Edition,witgp:biweeklyEdition,,,,,GMD038023,,,,,,,,,,,,,,,
3388406,TRUE,dams_sample.pdf,GMD038024.pdf,omo,Workforce Innovation Team (WIT)/Ginnie Post (Newsletter)/Biweekly Edition,witgp:biweeklyEdition,,,,,GMD038024,,,,,,,,,,,,,,,
268335,TRUE,dams_sample.pdf,GMD038128.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038128,,,,,,,,,,,,,,,
119381,TRUE,dams_sample.pdf,GMD038048.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038048,,,,,,,,,,,,,,,
589850,TRUE,dams_sample.pdf,GMD038032.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038032,,,,,,,,,,,,,,,
229224,TRUE,dams_sample.pdf,GMD038036.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038036,,,,,,,,,,,,,,,
247714,TRUE,dams_sample.pdf,GMD038040.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038040,,,,,,,,,,,,,,,
107231,TRUE,dams_sample.pdf,GMD038124.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038124,,,,,,,,,,,,,,,
649582,TRUE,dams_sample.pdf,GMD038127.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038127,,,,,,,,,,,,,,,
38844,TRUE,dams_sample.pdf,GMD038121.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038121,,,,,,,,,,,,,,,
771589,TRUE,dams_sample.pdf,GMD038130.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038130,,,,,,,,,,,,,,,
272373,TRUE,dams_sample.pdf,GMD038136.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038136,,,,,,,,,,,,,,,
717913,TRUE,dams_sample.pdf,GMD038140.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038140,,,,,,,,,,,,,,,
3205665,TRUE,dams_sample.pdf,GMD038144.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038144,,,,,,,,,,,,,,,
469657,TRUE,dams_sample.pdf,GMD038148.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038148,,,,,,,,,,,,,,,
222225,TRUE,dams_sample.pdf,GMD038152.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038152,,,,,,,,,,,,,,,
6031034,TRUE,dams_sample.pdf,GMD038155.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038155,,,,,,,,,,,,,,,
5705487,TRUE,dams_sample.pdf,GMD038159.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038159,,,,,,,,,,,,,,,
198958,TRUE,dams_sample.pdf,GMD038163.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038163,,,,,,,,,,,,,,,
1369405,TRUE,dams_sample.pdf,GMD038167.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038167,,,,,,,,,,,,,,,
11912512,TRUE,dams_sample.pdf,GMD038171.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038171,,,,,,,,,,,,,,,
1037036,TRUE,dams_sample.pdf,GMD038175.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038175,,,,,,,,,,,,,,,
461233,TRUE,dams_sample.pdf,GMD038179.pdf,oipm,Multifamily/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD038179,,,,,,,,,,,,,,,
13255273,TRUE,dams_sample.pdf,GMD040579.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040579,,,,,,,,,,,,,,,
18045467,TRUE,dams_sample.pdf,GMD040583.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040583,,,,,,,,,,,,,,,
37523924,TRUE,dams_sample.pdf,GMD040588.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040588,,,,,,,,,,,,,,,
21292151,TRUE,dams_sample.pdf,GMD040592.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040592,,,,,,,,,,,,,,,
24888323,TRUE,dams_sample.pdf,GMD040596.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040596,,,,,,,,,,,,,,,
7599169,TRUE,dams_sample.pdf,GMD040600.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040600,,,,,,,,,,,,,,,
9776353,TRUE,dams_sample.pdf,GMD040609.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040609,,,,,,,,,,,,,,,
14390247,TRUE,dams_sample.pdf,GMD040613.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040613,,,,,,,,,,,,,,,
11108909,TRUE,dams_sample.pdf,GMD040617.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040617,,,,,,,,,,,,,,,
18992840,TRUE,dams_sample.pdf,GMD040621.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040621,,,,,,,,,,,,,,,
8905664,TRUE,dams_sample.pdf,GMD040625.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040625,,,,,,,,,,,,,,,
10502850,TRUE,dams_sample.pdf,GMD040629.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040629,,,,,,,,,,,,,,,
11307200,TRUE,dams_sample.pdf,GMD040631.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040631,,,,,,,,,,,,,,,
8479607,TRUE,dams_sample.pdf,GMD040632.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040632,,,,,,,,,,,,,,,
9471473,TRUE,dams_sample.pdf,GMD040636.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040636,,,,,,,,,,,,,,,
12466840,TRUE,dams_sample.pdf,GMD040640.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040640,,,,,,,,,,,,,,,
21902028,TRUE,dams_sample.pdf,GMD040556.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040556,,,,,,,,,,,,,,,
42685315,TRUE,dams_sample.pdf,GMD040560.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040560,,,,,,,,,,,,,,,
5030938,TRUE,dams_sample.pdf,GMD040564.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040564,,,,,,,,,,,,,,,
107595721,TRUE,dams_sample.pdf,GMD040568.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040568,,,,,,,,,,,,,,,
30127658,TRUE,dams_sample.pdf,GMD040572.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040572,,,,,,,,,,,,,,,
14185573,TRUE,dams_sample.pdf,GMD040576.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040576,,,,,,,,,,,,,,,
28350156,TRUE,dams_sample.pdf,GMD040580.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040580,,,,,,,,,,,,,,,
13970246,TRUE,dams_sample.pdf,GMD040584.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040584,,,,,,,,,,,,,,,
16055100,TRUE,dams_sample.pdf,GMD040589.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040589,,,,,,,,,,,,,,,
22894078,TRUE,dams_sample.pdf,GMD040593.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040593,,,,,,,,,,,,,,,
12819977,TRUE,dams_sample.pdf,GMD040597.pdf,oipm,Single-Family/Terminated Issuer Documents (Already in EDRM),smftermissr:smfTerminatedIssuerDocuments,,,,,GMD040597,,,,,,,,,,,,,,,
8897110,TRUE,dams_sample.pdf,C-OPC-23486_PROC-0185-0946.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037471,,,,,,,,,,,,,,,
1500088,TRUE,dams_sample.pdf,GS-23F-0124M_1_PROC-0185-2933.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037475,,,,,,,,,,,,,,,
2050375,TRUE,dams_sample.pdf,C-OPC-23913_PROC-0185-2710.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037479,,,,,,,,,,,,,,,
4344698,TRUE,dams_sample.pdf,GS-23F-0089P_PROC-0185-3211.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037483,,,,,,,,,,,,,,,
4719847,TRUE,dams_sample.pdf,GS-23F-0016J_PROC-0185-2254.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037487,,,,,,,,,,,,,,,
3929397,TRUE,dams_sample.pdf,DU100G-12-D-03_.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037491,,,,,,,,,,,,,,,
9771618,TRUE,dams_sample.pdf,C-OPC-23423_POCC-0062-0001.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037495,,,,,,,,,,,,,,,
1170849,TRUE,dams_sample.pdf,C-CHI-01135_PROC-0185-1610.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037499,,,,,,,,,,,,,,,
96030,TRUE,dams_sample.pdf,C-OPC-23683_TA001_PROC-0185-3210.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037503,,,,,,,,,,,,,,,
3370337,TRUE,dams_sample.pdf,C-OPC-23915_PROC-0185-0434.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037507,,,,,,,,,,,,,,,
1045411,TRUE,dams_sample.pdf,GS-23F-8184H_2_PROC-0185-2906.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037511,,,,,,,,,,,,,,,
337723,TRUE,dams_sample.pdf,C-OPC-23685_T001_PROC-0185-3085.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037515,,,,,,,,,,,,,,,
1171015,TRUE,dams_sample.pdf,GS-23F-0135L_PROC-0185-2956.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037519,,,,,,,,,,,,,,,
2050430,TRUE,dams_sample.pdf,GMD037443.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037443,,,,,,,,,,,,,,,
9738898,TRUE,dams_sample.pdf,GMD037427.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037427,,,,,,,,,,,,,,,
1573116,TRUE,dams_sample.pdf,GMD037457.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037457,,,,,,,,,,,,,,,
2757983,TRUE,dams_sample.pdf,GMD037461.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037461,,,,,,,,,,,,,,,
1256830,TRUE,dams_sample.pdf,GMD037450.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037450,,,,,,,,,,,,,,,
3445329,TRUE,dams_sample.pdf,GMD037453.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037453,,,,,,,,,,,,,,,
2074864,TRUE,dams_sample.pdf,GMD037465.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037465,,,,,,,,,,,,,,,
2395253,TRUE,dams_sample.pdf,R-OPC-23438_PROC-0185-2852.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037468,,,,,,,,,,,,,,,
2187036,TRUE,dams_sample.pdf,C-OPC-23716_PROC-0185-0909.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037472,,,,,,,,,,,,,,,
3748052,TRUE,dams_sample.pdf,GMD037440.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037440,,,,,,,,,,,,,,,
9567677,TRUE,dams_sample.pdf,DU100G-14-C-05_PROC-0185-0256.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037473,,,,,,,,,,,,,,,
96030,TRUE,dams_sample.pdf,GMD037436.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037436,,,,,,,,,,,,,,,
1810732,TRUE,dams_sample.pdf,GMD037433.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037433,,,,,,,,,,,,,,,
3232772,TRUE,dams_sample.pdf,GMD037445.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037445,,,,,,,,,,,,,,,
7859972,TRUE,dams_sample.pdf,GMD037447.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037447,,,,,,,,,,,,,,,
1306190,TRUE,dams_sample.pdf,GMD037455.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037455,,,,,,,,,,,,,,,
3055628,TRUE,dams_sample.pdf,GMD037459.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037459,,,,,,,,,,,,,,,
2190813,TRUE,dams_sample.pdf,GMD037463.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037463,,,,,,,,,,,,,,,
4968221,TRUE,dams_sample.pdf,C-OPC-23863_PROC-0185-1270.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037467,,,,,,,,,,,,,,,
1798070,TRUE,dams_sample.pdf,GS-23F-0124M_2_PROC-0185-3128.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037476,,,,,,,,,,,,,,,
3232736,TRUE,dams_sample.pdf,C-OPC-23802_PROC-0185-0804.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037480,,,,,,,,,,,,,,,
4730610,TRUE,dams_sample.pdf,C-OPC-23762_PROC-0185-1126.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037484,,,,,,,,,,,,,,,
2030672,TRUE,dams_sample.pdf,C-OPC-23809_PROC-0185-0624.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037488,,,,,,,,,,,,,,,
1141816,TRUE,dams_sample.pdf,GS-23F-0092J_1_.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037492,,,,,,,,,,,,,,,
1288472,TRUE,dams_sample.pdf,GS-23F-0288N_1_PROC-0185-2974.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037496,,,,,,,,,,,,,,,
1810517,TRUE,dams_sample.pdf,DU100G-14-P-0003_PROC-0185-1627-0001.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037500,,,,,,,,,,,,,,,
6533894,TRUE,dams_sample.pdf,DU100G-14-C-04_PROC-0185-0167.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037504,,,,,,,,,,,,,,,
1256830,TRUE,dams_sample.pdf,DU100G-13-P-0003_PROC-0185-2745.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037508,,,,,,,,,,,,,,,
1306190,TRUE,dams_sample.pdf,GS-23F-8184H_3_PROC-0185-3333.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037512,,,,,,,,,,,,,,,
150895,TRUE,dams_sample.pdf,C-OPC-23685_T002_PROC-0185-2971.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Pre-Award Documents,ccwf:awardDocument,,,,,GMD037516,,,,,,,,,,,,,,,
3748016,TRUE,dams_sample.pdf,GS-23F-0124M_3_PROC-0185-3158.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037477,,,,,,,,,,,,,,,
1957676,TRUE,dams_sample.pdf,DU100G-13-T-00002_PROC-0185-2216.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037481,,,,,,,,,,,,,,,
328417,TRUE,dams_sample.pdf,DU100G-12-C-07_1_PROC-0813-2342.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037485,,,,,,,,,,,,,,,
2595914,TRUE,dams_sample.pdf,DU100G-12-D-01_PROC-0185-0659.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037489,,,,,,,,,,,,,,,
1579862,TRUE,dams_sample.pdf,GS-23F-0092J_2_.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037493,,,,,,,,,,,,,,,
1381196,TRUE,dams_sample.pdf,GS-23F-0288N_2_PROC-0185-2991.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037497,,,,,,,,,,,,,,,
3676965,TRUE,dams_sample.pdf,DU100G-12-D-03_PROC-0185-1717.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037501,,,,,,,,,,,,,,,
3888172,TRUE,dams_sample.pdf,DU100G-13-D-02_PROC-0185-0734.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037505,,,,,,,,,,,,,,,
94700,TRUE,dams_sample.pdf,C-OPC-23688_TA001_PROC-0185-3334.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037509,,,,,,,,,,,,,,,
2814867,TRUE,dams_sample.pdf,GS-23F-8184H_4_PROC-0185-3355.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037513,,,,,,,,,,,,,,,
2481548,TRUE,dams_sample.pdf,GS-23F-0135L_1_PROC-0185-3092.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037517,,,,,,,,,,,,,,,
1501423,TRUE,dams_sample.pdf,GMD037451.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037451,,,,,,,,,,,,,,,
1045411,TRUE,dams_sample.pdf,GMD037454.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037454,,,,,,,,,,,,,,,
5369348,TRUE,dams_sample.pdf,GMD037458.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037458,,,,,,,,,,,,,,,
876141,TRUE,dams_sample.pdf,GMD037462.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037462,,,,,,,,,,,,,,,
2743730,TRUE,dams_sample.pdf,DU100G-13-D-01_PROC-0185-0856.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037466,,,,,,,,,,,,,,,
2187270,TRUE,dams_sample.pdf,GMD037426.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037426,,,,,,,,,,,,,,,
4344552,TRUE,dams_sample.pdf,GMD037437.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037437,,,,,,,,,,,,,,,
3820673,TRUE,dams_sample.pdf,GMD037441.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037441,,,,,,,,,,,,,,,
8677018,TRUE,dams_sample.pdf,GMD037446.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037446,,,,,,,,,,,,,,,
1288472,TRUE,dams_sample.pdf,GMD037428.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037428,,,,,,,,,,,,,,,
1170989,TRUE,dams_sample.pdf,GMD037431.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037431,,,,,,,,,,,,,,,
2595997,TRUE,dams_sample.pdf,GMD037419.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037419,,,,,,,,,,,,,,,
1579896,TRUE,dams_sample.pdf,GMD037423.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037423,,,,,,,,,,,,,,,
4376312,TRUE,dams_sample.pdf,GMD037403.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037403,,,,,,,,,,,,,,,
4730650,TRUE,dams_sample.pdf,GMD037407.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037407,,,,,,,,,,,,,,,
2030624,TRUE,dams_sample.pdf,GMD037411.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037411,,,,,,,,,,,,,,,
2481608,TRUE,dams_sample.pdf,GMD037415.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037415,,,,,,,,,,,,,,,
17759040,TRUE,dams_sample.pdf,GMD037402.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037402,,,,,,,,,,,,,,,
150895,TRUE,dams_sample.pdf,GMD037406.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037406,,,,,,,,,,,,,,,
1171015,TRUE,dams_sample.pdf,GMD037417.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037417,,,,,,,,,,,,,,,
3929314,TRUE,dams_sample.pdf,GMD037421.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037421,,,,,,,,,,,,,,,
8897251,TRUE,dams_sample.pdf,GMD037425.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037425,,,,,,,,,,,,,,,
1381205,TRUE,dams_sample.pdf,GMD037429.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037429,,,,,,,,,,,,,,,
2479556,TRUE,dams_sample.pdf,GMD037430.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037430,,,,,,,,,,,,,,,
4713429,TRUE,dams_sample.pdf,GMD037435.pdf,omo,Procurement Management Division (PMD)/COR Contract Working Files/Close-out Documents,ccwf:closeOut,,,,,GMD037435,,,,,,,,,,,,,,,
