file,filename,siteid,uploaddirectory,contenttype,containerid,oipmroot:issuerNumber,oipmroot:issuerName,damsasp:extDocSource
DEF00067_9257_Financial Research Services.pdf,DEF00067_9257_Financial Research Services.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9257,Financial Research Services,Other
DEF00068_9257_Financial Research Services.pdf,DEF00068_9257_Financial Research Services.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9257,Financial Research Services,Other
DEF00070_9215_AFI.pdf,DEF00070_9215_AFI.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9215,AFI,Other
DEF00071_9215_AFI.pdf,DEF00071_9215_AFI.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9215,AFI,Other
DEF00072_9215_AFI.pdf,DEF00072_9215_AFI.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9215,AFI,Other
DEF00073_9215_AFI.pdf,DEF00073_9215_AFI.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9215,AFI,Other
DEF00074_9215_AFI.pdf,DEF00074_9215_AFI.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9215,AFI,Other
DEF00075_9257_Financial Research Services.pdf,DEF00075_9257_Financial Research Services.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9257,Financial Research Services,Other
DEF00076_9222_Market Street Mortgage.pdf,DEF00076_9222_Market Street Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9222,Market Street Mortgage,Other
DEF00077_9222_Market Street Mortgage.pdf,DEF00077_9222_Market Street Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9222,Market Street Mortgage,Other
DEF00078_9222_Market Street Mortgage.pdf,DEF00078_9222_Market Street Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9222,Market Street Mortgage,Other
DEF00079_9260_Fidelity Home Mortgage.pdf,DEF00079_9260_Fidelity Home Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9260,Fidelity Home Mortgage,Other
DEF00080_9260_Fidelity Home Mortgage.pdf,DEF00080_9260_Fidelity Home Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9260,Fidelity Home Mortgage,Other
DEF00081_9260_Fidelity Home Mortgage.pdf,DEF00081_9260_Fidelity Home Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9260,Fidelity Home Mortgage,Other
DEF00082_9260_Fidelity Home Mortgage.pdf,DEF00082_9260_Fidelity Home Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9260,Fidelity Home Mortgage,Other
DEF00083_9260_Fidelity Home Mortgage.pdf,DEF00083_9260_Fidelity Home Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9260,Fidelity Home Mortgage,Other
DEF00084_9260_Fidelity Home Mortgage.pdf,DEF00084_9260_Fidelity Home Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9260,Fidelity Home Mortgage,Other
DEF00085_9260_Fidelity Home Mortgage.pdf,DEF00085_9260_Fidelity Home Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9260,Fidelity Home Mortgage,Other
DEF00086_9260_Fidelity Home Mortgage.pdf,DEF00086_9260_Fidelity Home Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9260,Fidelity Home Mortgage,Other
DEF00087_9260_Fidelity Home Mortgage.pdf,DEF00087_9260_Fidelity Home Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9260,Fidelity Home Mortgage,Other
DEF00088_9260_Fidelity Home Mortgage.pdf,DEF00088_9260_Fidelity Home Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9260,Fidelity Home Mortgage,Other
DEF00089_9260_Fidelity Home Mortgage.pdf,DEF00089_9260_Fidelity Home Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9260,Fidelity Home Mortgage,Other
DEF00090_9265_Leader Financial Services.pdf,DEF00090_9265_Leader Financial Services.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9265,Leader Financial Services,Other
DEF00091_9209_Financial Research Services.pdf,DEF00091_9209_Financial Research Services.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9209,Financial Research Services,Other
DEF00092_9209_Financial Research Services.pdf,DEF00092_9209_Financial Research Services.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9209,Financial Research Services,Other
DEF00094_9209_Financial Research Services.pdf,DEF00094_9209_Financial Research Services.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9209,Financial Research Services,Other
DEF00095_9209_Financial Research Services.pdf,DEF00095_9209_Financial Research Services.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9209,Financial Research Services,Other
DEF00096_9213_Lend-Mor.pdf,DEF00096_9213_Lend-Mor.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9213,Lend-Mor,Other
DEF00098_9218_Calumet Securities.pdf,DEF00098_9218_Calumet Securities.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9218,Calumet Securities,Other
DEF00099_9261_Home Star Mortgage.pdf,DEF00099_9261_Home Star Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9261,Home Star Mortgage,Other
DEF00100_9261_Home Star Mortgage.pdf,DEF00100_9261_Home Star Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9261,Home Star Mortgage,Other
DEF00058_9258_Marathon Financial Corp.pdf,DEF00058_9258_Marathon Financial Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9258,Marathon Financial Corp,Other
DEF00097_9218_Calumet Securities.pdf,DEF00097_9218_Calumet Securities.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9218,Calumet Securities,Other
DEF00101_9222_Mortgage Corp of America.pdf,DEF00101_9222_Mortgage Corp of America.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9222,Mortgage Corp of America,Other
DEF00102_9222_Mortgage Corp of America.pdf,DEF00102_9222_Mortgage Corp of America.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9222,Mortgage Corp of America,Other
