"DFILESIZE","file","filename","siteid","uploaddirectory","contenttype","containerid","cm:title","oipmroot:category","oipmroot:date","oipmroot:department","oipmroot:library","oipmroot:issuerNumber","oipmroot:issuerName","damsasp:extDocSource","damsasp:extDocId","damsasp:extDocVersion"
281081,"GMD018658.pdf","GMD018658.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_92-21 October 5","MISC","","","MLTF","","","","GMD018658","1"
4166022,"GMD018335.pdf","GMD018335.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","032_HUD Regs Accounting","MISC","","","MLTF","","","","GMD018335","1"
110944,"GMD018353.pdf","GMD018353.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_00-01 Office of Cust","MISC","","","MLTF","","","","GMD018353","1"
1238671,"GMD018313.pdf","GMD018313.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_Transaction Aduit Tr","MISC","","","MLTF","","","","GMD018313","1"
87682,"GMD018369.pdf","GMD018369.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_96-3 January 22, 199","MISC","","","MLTF","","","","GMD018369","1"
1125344,"GMD018312.pdf","GMD018312.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_Transaction Aduit Tr","MISC","","","MLTF","","","","GMD018312","1"
103375,"GMD018499.pdf","GMD018499.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_96-30 December 13, 1","MISC","","","MLTF","","","","GMD018499","1"
18514881,"GMD018320.pdf","GMD018320.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","023_8 88 Glen Hollow - K","MISC","","","MLTF","","","","GMD018320","1"
43053,"GMD018449.pdf","GMD018449.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_April 22, 1986 All P","MISC","","","MLTF","","","","GMD018449","1"
17417026,"GMD018337.pdf","GMD018337.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","028_3 88 Indian Springs","MISC","","","MLTF","","","","GMD018337","1"
141406,"GMD018612.pdf","GMD018612.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_July 7, 1998  98-21","MISC","","","MLTF","","","","GMD018612","1"
1705133,"GMD018323.pdf","GMD018323.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_Transaction Aduit Tr","MISC","","","MLTF","","","","GMD018323","1"
69787,"GMD018403.pdf","GMD018403.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_91-7 May 6","MISC","","","MLTF","","","","GMD018403","1"
38365,"GMD018362.pdf","GMD018362.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_June 22, 1995  95-13","MISC","","","MLTF","","","","GMD018362","1"
13607489,"GMD018341.pdf","GMD018341.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_6 88 Glen Hollow - K","MISC","","","MLTF","","","","GMD018341","1"
50874,"GMD018391.pdf","GMD018391.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_93-19 December 15","MISC","","","MLTF","","","","GMD018391","1"
66973,"GMD018468.pdf","GMD018468.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_May 10, 1984 All Par","MISC","","","MLTF","","","","GMD018468","1"
18569776,"GMD018318.pdf","GMD018318.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","031_1 88 Rent Roll Repor","MISC","","","MLTF","","","","GMD018318","1"
219660,"GMD018678.pdf","GMD018678.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_June 18, 1997 97-21","MISC","","","MLTF","","","","GMD018678","1"
167947,"GMD018663.pdf","GMD018663.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_May 2, 1989 Announce","MISC","","","MLTF","","","","GMD018663","1"
3614952,"GMD018311.pdf","GMD018311.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_10355 6 88 Glen Holl","MISC","","","MLTF","","","","GMD018311","1"
40486,"GMD018437.pdf","GMD018437.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","013_June 23, 1987 GNMA A","MISC","","","MLTF","","","","GMD018437","1"
581741,"GMD018671.pdf","GMD018671.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_02 01 89 York Associ","MISC","","","MLTF","","","","GMD018671","1"
4628268,"GMD018333.pdf","GMD018333.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","024_4 88 Glen Hollow - K","MISC","","","MLTF","","","","GMD018333","1"
125070,"GMD018574.pdf","GMD018574.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_00-02 Settlement Dat","MISC","","","MLTF","","","","GMD018574","1"
96824,"GMD018390.pdf","GMD018390.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_93-20 November 22","MISC","","","MLTF","","","","GMD018390","1"
11396752,"GMD018339.pdf","GMD018339.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","025_7 88 Indian Springs","MISC","","","MLTF","","","","GMD018339","1"
30774,"GMD018345.pdf","GMD018345.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_01-15 Multifamily Ac","MISC","","","MLTF","","","","GMD018345","1"
5696411,"GMD018338.pdf","GMD018338.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","027_5 88 Indian Springs","MISC","","","MLTF","","","","GMD018338","1"
78411,"GMD018498.pdf","GMD018498.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_96-29 Dec  5, 1996 E","MISC","","","MLTF","","","","GMD018498","1"
98694,"GMD018581.pdf","GMD018581.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_91-5 March 27","MISC","","","MLTF","","","","GMD018581","1"
6922240,"GMD018336.pdf","GMD018336.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","029_6 88 Indian Springs","MISC","","","MLTF","","","","GMD018336","1"
143607,"GMD018657.pdf","GMD018657.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_96-4 February 16, 19","MISC","","","MLTF","","","","GMD018657","1"
33268,"GMD018523.pdf","GMD018523.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_99-10  Change in Gin","MISC","","","MLTF","","","","GMD018523","1"
65196,"GMD018467.pdf","GMD018467.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_April 10, 1984 All P","MISC","","","MLTF","","","","GMD018467","1"
147031,"GMD018667.pdf","GMD018667.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_April 15, 1986 All P","MISC","","","MLTF","","","","GMD018667","1"
43479,"GMD018416.pdf","GMD018416.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_April 26, 1989 PTC H","MISC","","","MLTF","","","","GMD018416","1"
126757,"GMD018611.pdf","GMD018611.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_August 5, 1998  98-2","MISC","","","MLTF","","","","GMD018611","1"
243426,"GMD018608.pdf","GMD018608.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_DRG Monthly Reports","MISC","","","MLTF","","","","GMD018608","1"
38765,"GMD018487.pdf","GMD018487.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_July 24, 1981 All Pa","MISC","","","MLTF","","","","GMD018487","1"
162707,"GMD018677.pdf","GMD018677.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_June 18, 1997 97-22","MISC","","","MLTF","","","","GMD018677","1"
115311,"GMD018664.pdf","GMD018664.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_June 16, 1987 Announ","MISC","","","MLTF","","","","GMD018664","1"
144003,"GMD018610.pdf","GMD018610.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","014_September 5, 1997  9","MISC","","","MLTF","","","","GMD018610","1"
183514,"GMD018661.pdf","GMD018661.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_91-4 March 15","MISC","","","MLTF","","","","GMD018661","1"
255803,"GMD018654.pdf","GMD018654.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_00-03 Changes to Poo","MISC","","","MLTF","","","","GMD018654","1"
212522,"GMD018649.pdf","GMD018649.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_01-17 Forbearance an","MISC","","","MLTF","","","","GMD018649","1"
74135,"GMD018522.pdf","GMD018522.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_99-11  Reporting of","MISC","","","MLTF","","","","GMD018522","1"
51512,"GMD018389.pdf","GMD018389.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_94-1 January 21, 199","MISC","","","MLTF","","","","GMD018389","1"
52864,"GMD018448.pdf","GMD018448.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_April 14, 1986 All P","MISC","","","MLTF","","","","GMD018448","1"
33021,"GMD018368.pdf","GMD018368.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_95 31 December 11, 1","MISC","","","MLTF","","","","GMD018368","1"
65888,"GMD018497.pdf","GMD018497.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_96-28 December 5, 19","MISC","","","MLTF","","","","GMD018497","1"
176353,"GMD018662.pdf","GMD018662.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_All Participants MBS","MISC","","","MLTF","","","","GMD018662","1"
117128,"GMD018575.pdf","GMD018575.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_July 1, 1995  95-15","MISC","","","MLTF","","","","GMD018575","1"
36931,"GMD018508.pdf","GMD018508.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_June 20, 1997 97-23","MISC","","","MLTF","","","","GMD018508","1"
113425,"GMD018595.pdf","GMD018595.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_May 27, 1981","MISC","","","MLTF","","","","GMD018595","1"
26659,"GMD018436.pdf","GMD018436.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_June 3, 1987","MISC","","","MLTF","","","","GMD018436","1"
67688,"GMD018466.pdf","GMD018466.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_March 12, 1984 All P","MISC","","","MLTF","","","","GMD018466","1"
93668,"GMD018495.pdf","GMD018495.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","015_Multi-family Claims","MISC","","","MLTF","","","","GMD018495","1"
224720,"GMD018653.pdf","GMD018653.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_00-04 Forbearance an","MISC","","","MLTF","","","","GMD018653","1"
60207,"GMD018378.pdf","GMD018378.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_92-18 September 2","MISC","","","MLTF","","","","GMD018378","1"
86161,"GMD018347.pdf","GMD018347.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_01-18 Release of Gin","MISC","","","MLTF","","","","GMD018347","1"
352988,"GMD018596.pdf","GMD018596.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_02 09 89 York Associ","MISC","","","MLTF","","","","GMD018596","1"
182667,"GMD018660.pdf","GMD018660.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_91-2 March 1","MISC","","","MLTF","","","","GMD018660","1"
363396,"GMD018659.pdf","GMD018659.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_94-2 January 27, 199","MISC","","","MLTF","","","","GMD018659","1"
47181,"GMD018515.pdf","GMD018515.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_August 12, 1997 97-3","MISC","","","MLTF","","","","GMD018515","1"
100903,"GMD018415.pdf","GMD018415.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_April 14, 1989 Taxpa","MISC","","","MLTF","","","","GMD018415","1"
150153,"GMD018675.pdf","GMD018675.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_96-27 Dec 5, 1996 Se","MISC","","","MLTF","","","","GMD018675","1"
168279,"GMD018679.pdf","GMD018679.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_99-12  Loan Level Re","MISC","","","MLTF","","","","GMD018679","1"
109943,"GMD018586.pdf","GMD018586.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_June 1, 1987","MISC","","","MLTF","","","","GMD018586","1"
82403,"GMD018465.pdf","GMD018465.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_February 10, 1984","MISC","","","MLTF","","","","GMD018465","1"
27606,"GMD018402.pdf","GMD018402.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_91-1 January 11","MISC","","","MLTF","","","","GMD018402","1"
139140,"GMD018594.pdf","GMD018594.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","016_May 13, 1981 All Par","MISC","","","MLTF","","","","GMD018594","1"
162179,"GMD018573.pdf","GMD018573.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_00-05 Rescission of","MISC","","","MLTF","","","","GMD018573","1"
188487,"GMD018674.pdf","GMD018674.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_96-26 December 5, 19","MISC","","","MLTF","","","","GMD018674","1"
610065,"GMD018670.pdf","GMD018670.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_04 17 89 York Associ","MISC","","","MLTF","","","","GMD018670","1"
46460,"GMD018447.pdf","GMD018447.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_April 7, 1986 All Pa","MISC","","","MLTF","","","","GMD018447","1"
39257,"GMD018377.pdf","GMD018377.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_92-17 August 14, 199","MISC","","","MLTF","","","","GMD018377","1"
111059,"GMD018579.pdf","GMD018579.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_94-3 January 31, 199","MISC","","","MLTF","","","","GMD018579","1"
46706,"GMD018414.pdf","GMD018414.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_April 10, 1989 PTC H","MISC","","","MLTF","","","","GMD018414","1"
110659,"GMD018486.pdf","GMD018486.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_December 22, 1980 Al","MISC","","","MLTF","","","","GMD018486","1"
170739,"GMD018648.pdf","GMD018648.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_01-21 Recission of A","MISC","","","MLTF","","","","GMD018648","1"
75969,"GMD018606.pdf","GMD018606.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_DRG Monthly Reports","MISC","","","MLTF","","","","GMD018606","1"
105162,"GMD018376.pdf","GMD018376.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_92-16 July 27, 1992","MISC","","","MLTF","","","","GMD018376","1"
106875,"GMD018585.pdf","GMD018585.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_June 1, 1987","MISC","","","MLTF","","","","GMD018585","1"
29403,"GMD018507.pdf","GMD018507.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","017_June 27, 1997 97-25","MISC","","","MLTF","","","","GMD018507","1"
303324,"GMD018688.pdf","GMD018688.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_December 6, 1980","MISC","","","MLTF","","","","GMD018688","1"
295902,"GMD018684.pdf","GMD018684.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_90-6 December 6","MISC","","","MLTF","","","","GMD018684","1"
50952,"GMD018388.pdf","GMD018388.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_94-4 February 9, 199","MISC","","","MLTF","","","","GMD018388","1"
388854,"GMD018683.pdf","GMD018683.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_95-29 December 29, 1","MISC","","","MLTF","","","","GMD018683","1"
117347,"GMD018686.pdf","GMD018686.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_May 18, 1987","MISC","","","MLTF","","","","GMD018686","1"
83787,"GMD018464.pdf","GMD018464.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_January 10, 1984","MISC","","","MLTF","","","","GMD018464","1"
44967,"GMD018506.pdf","GMD018506.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_July 17, 1997 97-26","MISC","","","MLTF","","","","GMD018506","1"
99772,"GMD018514.pdf","GMD018514.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_October 14, 1997 97-","MISC","","","MLTF","","","","GMD018514","1"
181343,"GMD018685.pdf","GMD018685.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_March 15, 1989 Memo","MISC","","","MLTF","","","","GMD018685","1"
147927,"GMD018687.pdf","GMD018687.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_March 17, 1986 All P","MISC","","","MLTF","","","","GMD018687","1"
211251,"GMD018689.pdf","GMD018689.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","018_Multi-family Claims","MISC","","","MLTF","","","","GMD018689","1"
230283,"GMD018682.pdf","GMD018682.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_00-07 Forbearance an","MISC","","","MLTF","","","","GMD018682","1"
235246,"GMD018681.pdf","GMD018681.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_01-22 Forbearance an","MISC","","","MLTF","","","","GMD018681","1"
180881,"GMD018695.pdf","GMD018695.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_90-21 November 21","MISC","","","MLTF","","","","GMD018695","1"
292688,"GMD018714.pdf","GMD018714.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_99-05 Ginne Mae II I","MISC","","","MLTF","","","","GMD018714","1"
192961,"GMD018693.pdf","GMD018693.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_92-15 June 25, 1992","MISC","","","MLTF","","","","GMD018693","1"
54024,"GMD018387.pdf","GMD018387.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_94-5 February 16, 19","MISC","","","MLTF","","","","GMD018387","1"
49231,"GMD018505.pdf","GMD018505.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_August 4, 1997 97-27","MISC","","","MLTF","","","","GMD018505","1"
619065,"GMD018706.pdf","GMD018706.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_DRG Monthly Reports","MISC","","","MLTF","","","","GMD018706","1"
83029,"GMD018463.pdf","GMD018463.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_December 15, 1983 Al","MISC","","","MLTF","","","","GMD018463","1"
52711,"GMD018413.pdf","GMD018413.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_March 7, 1989 Tempor","MISC","","","MLTF","","","","GMD018413","1"
143139,"GMD018702.pdf","GMD018702.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_February 14, 1986 Al","MISC","","","MLTF","","","","GMD018702","1"
39113,"GMD018435.pdf","GMD018435.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_May 7, 1987 GNMA I P","MISC","","","MLTF","","","","GMD018435","1"
44319,"GMD018367.pdf","GMD018367.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_95-30 December 29, 1","MISC","","","MLTF","","","","GMD018367","1"
147458,"GMD018691.pdf","GMD018691.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_August 29, 1995 Anno","MISC","","","MLTF","","","","GMD018691","1"
66766,"GMD018485.pdf","GMD018485.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_November 18, 1980 Al","MISC","","","MLTF","","","","GMD018485","1"
33337,"GMD018513.pdf","GMD018513.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","019_October 8, 1997 97-3","MISC","","","MLTF","","","","GMD018513","1"
134535,"GMD018572.pdf","GMD018572.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_00-08 Securities Del","MISC","","","MLTF","","","","GMD018572","1"
388412,"GMD018690.pdf","GMD018690.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_01-23 Forbearance an","MISC","","","MLTF","","","","GMD018690","1"
226150,"GMD018704.pdf","GMD018704.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_02 16 89 York Associ","MISC","","","MLTF","","","","GMD018704","1"
69541,"GMD018434.pdf","GMD018434.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_April 28, 1987 Tempo","MISC","","","MLTF","","","","GMD018434","1"
240057,"GMD018692.pdf","GMD018692.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_92-14 June 24, 1992","MISC","","","MLTF","","","","GMD018692","1"
348025,"GMD018709.pdf","GMD018709.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_99-06 Guide Change C","MISC","","","MLTF","","","","GMD018709","1"
37100,"GMD018462.pdf","GMD018462.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_December 13, 1983","MISC","","","MLTF","","","","GMD018462","1"
63510,"GMD018446.pdf","GMD018446.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_February 13, 1986 Al","MISC","","","MLTF","","","","GMD018446","1"
167394,"GMD018697.pdf","GMD018697.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_February 2, 1989 Ann","MISC","","","MLTF","","","","GMD018697","1"
82655,"GMD018484.pdf","GMD018484.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_November 6, 1980 All","MISC","","","MLTF","","","","GMD018484","1"
162209,"GMD018568.pdf","GMD018568.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_01-24 (1) Effective","MISC","","","MLTF","","","","GMD018568","1"
60855,"GMD018361.pdf","GMD018361.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_September 21, 1995","MISC","","","MLTF","","","","GMD018361","1"
53556,"GMD018512.pdf","GMD018512.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_September 3, 1997 97","MISC","","","MLTF","","","","GMD018512","1"
157425,"GMD018694.pdf","GMD018694.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_94-7 April 13, 1994","MISC","","","MLTF","","","","GMD018694","1"
35156,"GMD018366.pdf","GMD018366.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_95-26 November 6, 19","MISC","","","MLTF","","","","GMD018366","1"
188286,"GMD018708.pdf","GMD018708.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_99-07 Year 2000 Cert","MISC","","","MLTF","","","","GMD018708","1"
116237,"GMD018698.pdf","GMD018698.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_April 15, 1987 Annou","MISC","","","MLTF","","","","GMD018698","1"
30944,"GMD018504.pdf","GMD018504.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_August 11, 1997 97-2","MISC","","","MLTF","","","","GMD018504","1"
289430,"GMD018696.pdf","GMD018696.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_December 16, 1988 fi","MISC","","","MLTF","","","","GMD018696","1"
148430,"GMD018699.pdf","GMD018699.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_January 14, 1986 All","MISC","","","MLTF","","","","GMD018699","1"
16670,"GMD018494.pdf","GMD018494.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_Misc  Memeorandum (","MISC","","","MLTF","","","","GMD018494","1"
176114,"GMD018707.pdf","GMD018707.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_Multi-family Claims","MISC","","","MLTF","","","","GMD018707","1"
98917,"GMD018590.pdf","GMD018590.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_November 3 1983 All","MISC","","","MLTF","","","","GMD018590","1"
35649,"GMD018483.pdf","GMD018483.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_October 24, 1980 All","MISC","","","MLTF","","","","GMD018483","1"
51038,"GMD018511.pdf","GMD018511.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_September 15, 1997","MISC","","","MLTF","","","","GMD018511","1"
131938,"GMD018571.pdf","GMD018571.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_00-10 Securities Del","MISC","","","MLTF","","","","GMD018571","1"
660003,"GMD020174.pdf","GMD020174.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_00-09 Loans Modified","MISC","","","MLTF","","","","GMD020174","1"
198924,"GMD018703.pdf","GMD018703.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_03 10 89 York Associ","MISC","","","MLTF","","","","GMD018703","1"
619329,"GMD020178.pdf","GMD020178.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_90-24 September 24","MISC","","","MLTF","","","","GMD020178","1"
2008383,"GMD020177.pdf","GMD020177.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_92-13 June 5","MISC","","","MLTF","","","","GMD020177","1"
493155,"GMD020175.pdf","GMD020175.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_October 30, 1995  95","MISC","","","MLTF","","","","GMD020175","1"
339805,"GMD018700.pdf","GMD018700.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_01-25 Soldiers  and","MISC","","","MLTF","","","","GMD018700","1"
205268,"GMD018701.pdf","GMD018701.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_90-17 August 17","MISC","","","MLTF","","","","GMD018701","1"
643662,"GMD020183.pdf","GMD020183.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","021_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020183","1"
1150418,"GMD020184.pdf","GMD020184.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_DRG Monthly Reports","MISC","","","MLTF","","","","GMD020184","1"
86245,"GMD018375.pdf","GMD018375.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_92-11 June 3, 1992 I","MISC","","","MLTF","","","","GMD018375","1"
112392,"GMD018578.pdf","GMD018578.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_94-8 May 9, 1994 Set","MISC","","","MLTF","","","","GMD018578","1"
9213413,"GMD020185.pdf","GMD020185.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","020_Multi-family Claims","MISC","","","MLTF","","","","GMD020185","1"
2190534,"GMD020176.pdf","GMD020176.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_95-27 November 16,19","MISC","","","MLTF","","","","GMD020176","1"
48791,"GMD018521.pdf","GMD018521.pdf","CDs MultiFamily","CDs MultiFamily","CDs MultiFamily","","022_99-01 Final Certific","MISC","","","MLTF","","","","GMD018521","1"
